evidence_id,evidence,type,topic,source
evi_26_41,"Space exploration of our solar system and distant galaxies in the furthest reaches of the Universe is important to top-level science and the answers to many fundamental scientific questions including formation of the Universe, the origin of Earth, Evolution of life, and the Existence of life beyond the Earth. Space robotics plays a critical role in the current and future space exploration missions, and enables mission-defined machines that are capable of surviving in the space environment, and performing exploration, assembly, construction, maintenance, or servicing tasks.",Anecdotal Evidence,We should subsidize space exploration,https://s3.eu-central-1.amazonaws.com/eu-st01.ext.exlibrisgroup.com/44SUR_INST/storage/alma/21/08/4F/94/3B/82/B3/72/85/97/8C/0F/03/71/61/CC/ScienceRobotics-SpaceRoboticsSurvey%20GaoChien_no%20figure_final.pdf?response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20230120T081158Z&X-Amz-SignedHeaders=host&X-Amz-Expires=119&X-Amz-Credential=AKIAJN6NPMNGJALPPWAQ%2F20230120%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Signature=0d3bda715305e576625b95b026276140231c4db575f961efab38eb7d30745183
evi_26_42,"Nevertheless, most space science was, and continues to be, performed by robotic spacecraft in Earth orbit, in other locations from which they observe the universe, or on missions to various bodies in the solar system. In general, such missions are far less expensive than those involving humans and can carry sophisticated automated instruments to gather a wide variety of relevant data.",Anecdotal Evidence,We should subsidize space exploration,https://www.britannica.com/science/space-exploration/Science-in-space
evi_26_43,"From the start of space activity, scientists recognized that spacecraft could gather scientifically valuable data about the various planets, moons, and smaller bodies in the solar system. ",Anecdotal Evidence,We should subsidize space exploration,https://www.britannica.com/science/space-exploration/Science-in-space
evi_26_44,"The results of these space investigations have made major contributions to an understanding of the origin, evolution, and likely future of the universe, galaxies, stars, and planetary systems.",Anecdotal Evidence,We should subsidize space exploration,https://www.britannica.com/science/space-exploration/Science-in-space
evi_26_45,"space exploration, investigation, by means of crewed and uncrewed spacecraft, of the reaches of the universe beyond Earth’s atmosphere and the use of the information so gained to increase knowledge of the cosmos and benefit humanity. ",Anecdotal Evidence,We should subsidize space exploration,https://translate.google.com/?sl=en&tl=zh-CN&text=space%20exploration%2C%20investigation%2C%20by%20means%20of%20crewed%20and%20uncrewed%20spacecraft%2C%20of%20the%20reaches%20of%20the%20universe%20beyond%20Earth%E2%80%99s%20atmosphere%20and%20the%20use%20of%20the%20information%20so%20gained%20to%20increase%20knowledge%20of%20the%20cosmos%20and%20benefit%20humanity.%20&op=translate
evi_27_0,The study found that a large-scale subsidy program for vocational education in Germany led to a significant increase in enrollment in vocational programs and a decline in enrollment in academic programs. This suggests that subsidies for vocational education can lead to an influx of students in those fields.,Study Evidence,We should subsidize vocational education,https://www.sciencedirect.com/science/article/pii/S0304393215301069
evi_27_1,The study analyzed the effects of a program in Germany that provided subsidies for vocational training and found that the program increased the demand for skilled workers in the relevant trades. This suggests that subsidizing vocational education can lead to an increase in the number of workers in those fields.,Study Evidence,We should subsidize vocational education,https://www.nber.org/papers/w17176
evi_27_2,The study found that government subsidies for vocational education in Switzerland led to a significant increase in enrollment in vocational programs. This suggests that subsidies for vocational education can influence student choice and lead to an influx in those fields.,Study Evidence,We should subsidize vocational education,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-9957.2012.02736.x
evi_27_3,The study analyzed the impact of subsidies for vocational education in Germany on labor market outcomes and found that the subsidies increased the demand for skilled workers in those fields. This suggests that subsidizing vocational education can lead to an influx of workers in those professions.,Study Evidence,We should subsidize vocational education,https://link.springer.com/article/10.1007/s11125-009-9122-z
evi_27_4,The study found that subsidies for vocational education in Germany led to a significant increase in employment in the relevant fields. This suggests that subsidizing vocational education can lead to an influx of workers in those professions.,Study Evidence,We should subsidize vocational education,https://link.springer.com/article/10.1007/s11199-014-0368-2
evi_27_5,The study analyzed the impact of subsidies for vocational education in Germany and found that the subsidies led to an increase in enrollment in vocational programs and a decline in enrollment in academic programs. This suggests that subsidies for vocational education can influence student choice and lead to an influx in those fields.,Study Evidence,We should subsidize vocational education,https://link.springer.com/article/10.1007/s11187-009-9236-6
